atcf_code,storm_name,year,month,day,hour,minute,record_id,system_status,latitude,longitude,max_sus_wind,min_pressure,delta_distance,azimuth,x,y,day_of_year,minute_of_day,aday,vper,landfall
AL151975,GLADYS,1975,10,1,0,0,,HU,26.1,-70.6,80.0,975.0,141.6008270217345,-66.68914969025138,0.07058379915102235,-0.8203018696807792,274,0,1.632316219955379,78000.0,0
AL151975,GLADYS,1975,10,1,6,0,,HU,26.8,-71.7,80.0,975.0,134.35099438879598,-54.49780476287687,-0.845092751305813,-0.525872668750747,274,360,1.632316219955379,78000.0,0
AL151975,GLADYS,1975,10,1,12,0,,HU,27.9,-72.4,80.0,975.0,140.1931426383256,-29.446581073353276,-0.36190111999891705,0.05224383277551829,274,720,1.632316219955379,78000.0,0
AL151975,GLADYS,1975,10,1,18,0,,HU,29.4,-73.0,90.0,969.0,176.28938021958197,-19.292092780910092,0.6644541303668465,-0.6108236483960644,274,1080,1.632316219955379,87210.0,0
AL151975,GLADYS,1975,10,2,0,0,,HU,31.0,-73.0,100.0,954.0,177.3693699780493,0.0,0.2974495723765514,-0.27344134788143065,275,0,1.7121977475193906,95400.0,0
AL151975,GLADYS,1975,10,2,6,0,,HU,32.9,-72.1,110.0,942.0,227.21421246789507,21.755733814083317,-0.9840463512226438,-0.15540514552167137,275,360,1.7121977475193906,103620.0,0
AL151975,GLADYS,1975,10,2,12,0,,HU,35.3,-69.8,120.0,939.0,340.4387873823759,37.92353219894816,-0.523614946465616,0.42774141156456424,275,720,1.7121977475193906,112680.0,0
AL151975,GLADYS,1975,10,2,18,0,,HU,37.8,-67.0,120.0,939.0,373.87175431268724,41.27642152214288,-0.052148271145187164,0.08616548870147955,275,1080,1.7121977475193906,112680.0,0
AL151975,GLADYS,1975,10,3,0,0,,HU,40.8,-62.6,110.0,950.0,504.8321892230053,47.35448652740023,0.039604397945446394,0.009350553840337575,276,0,1.7999840032472685,104500.0,0
AL151975,GLADYS,1975,10,3,6,0,,HU,43.7,-57.0,85.0,960.0,563.1224244970928,53.26263627455755,-0.25066924857105566,0.12149919096294638,276,360,1.7999840032472685,81600.0,0
AL151975,GLADYS,1975,10,3,12,0,,HU,46.6,-50.6,85.0,960.0,597.3547370851153,55.12563362352216,0.47252245551818545,-0.16423948740195743,276,720,1.7999840032472685,81600.0,0
AL151975,GLADYS,1975,10,3,18,0,,EX,50.5,-45.5,75.0,975.0,574.0516834509929,39.07573948460255,0.012331735385603195,-0.23204631737715511,276,1080,1.7999840032472685,73125.0,0
AL151975,GLADYS,1975,10,4,0,0,,EX,55.0,-40.0,65.0,980.0,623.0460536404329,34.39832749087384,0.666774777446619,0.7449307369268205,277,0,1.8964808793049515,63700.0,0
AL191975,HALLIE,1975,10,25,0,0,,SD,28.8,-79.0,30.0,1006.0,44.28208484934467,138.59379281817695,0.4495886351249793,-0.2228509856051224,298,0,9.487735836358526,30180.0,0
AL191975,HALLIE,1975,10,25,6,0,,SD,29.4,-79.4,30.0,1006.0,77.06305973841715,-30.252434072459327,0.5887348109624996,-0.6841024361617134,298,360,9.487735836358526,30180.0,0
AL191975,HALLIE,1975,10,25,12,0,,SD,30.0,-79.7,30.0,1006.0,72.56890834426292,-23.508259580451394,0.3943937120959652,-0.905902914261094,298,720,9.487735836358526,30180.0,0
AL191975,HALLIE,1975,10,25,18,0,,SD,30.2,-79.8,30.0,1006.0,24.17549354856637,-23.472310588864097,0.2865980183341986,-0.8928199010518751,298,1080,9.487735836358526,30180.0,0
AL191975,HALLIE,1975,10,26,0,0,,SD,30.5,-79.9,30.0,1006.0,34.6193849683968,-16.09909115409115,0.16581044109065798,-0.7756015185612102,299,0,10.497226832726867,30180.0,0
AL191975,HALLIE,1975,10,26,6,0,,TD,30.9,-80.1,30.0,1006.0,48.307981204670256,-23.316653803374326,0.005235565189422719,-0.4933132130422732,299,360,10.497226832726867,30180.0,0
AL191975,HALLIE,1975,10,26,12,0,,TD,31.8,-79.6,30.0,1005.0,110.54903666729919,25.361134609015522,-0.18312046151133748,0.3269054666946564,299,720,10.497226832726867,30150.0,0
AL191975,HALLIE,1975,10,26,18,0,,TS,32.5,-78.7,35.0,1003.0,115.0387106236017,47.326861594306315,-0.8725551199547961,0.14097690683142955,299,1080,10.497226832726867,35105.0,0
AL191975,HALLIE,1975,10,27,0,0,,TS,33.5,-77.5,45.0,1002.0,157.7186929344671,44.99296778063522,-0.44112668685801093,-0.7511938138965383,300,0,11.639965104975323,45090.0,0
AL191975,HALLIE,1975,10,27,6,0,,TS,34.5,-75.5,45.0,1002.0,215.50043601807457,58.46605142477663,0.05718999535981901,-0.0058407678954107735,300,360,11.639965104975323,45090.0,0
AL191975,HALLIE,1975,10,27,12,0,,TS,35.7,-73.8,45.0,1004.0,204.31920318065715,48.85435817901408,0.02494662670672841,-0.9093245403378505,300,720,11.639965104975323,45180.0,0
AL191975,HALLIE,1975,10,27,18,0,,EX,36.4,-72.6,40.0,1006.0,133.1318526582404,53.957122632515826,0.9070871870449848,-0.32431264233605483,300,1080,11.639965104975323,40240.0,0
AL191975,HALLIE,1975,10,28,0,0,,EX,36.9,-71.4,35.0,1008.0,120.79706885115738,62.299320304649754,0.4694533664264875,0.5415953259769132,301,0,12.935817315543076,35280.0,0
AL011976,UNNAMED,1976,5,21,18,0,,SD,24.8,-89.6,20.0,1009.0,107.49834735674763,-34.35898237030826,0.021089011221485664,0.325953615122072,142,1080,882046.4517629453,20180.0,0
AL011976,UNNAMED,1976,5,22,0,0,,SD,25.4,-90.0,25.0,1006.0,77.75233256174236,-31.175181804298365,-0.1183310987549449,-0.23609425701292025,143,0,689998.3218330325,25150.0,0
AL011976,UNNAMED,1976,5,22,6,0,,SD,26.0,-90.5,25.0,1005.0,83.28740673402723,-36.94492196108541,-0.6266906843839517,-0.4344584865142204,143,360,689998.3218330325,25125.0,0
AL011976,UNNAMED,1976,5,22,12,0,,SD,27.0,-90.8,30.0,1004.0,114.76097915379376,-15.039087828308853,-0.9118947371863415,-0.2882757442509313,143,720,689998.3218330325,30120.0,0
AL011976,UNNAMED,1976,5,22,18,0,,SD,26.5,-90.5,30.0,1002.0,62.92594480669323,151.62248515093157,-0.8048619895660899,-0.5579772135650118,143,1080,689998.3218330325,30060.0,0
AL011976,UNNAMED,1976,5,23,0,0,,SS,26.3,-89.0,35.0,1001.0,151.29486179346588,98.08787794279033,0.4691984230525835,-0.7909866053834599,144,0,540965.6764146991,35035.0,0
AL011976,UNNAMED,1976,5,23,6,0,,SS,27.0,-88.0,35.0,999.0,126.20353926036766,51.85760105415241,0.9557765520165816,-0.03385408464084839,144,360,540965.6764146991,34965.0,0
AL011976,UNNAMED,1976,5,23,12,0,,SS,28.5,-86.0,40.0,998.0,257.88284583760003,49.406421868558645,0.08585469118840776,-0.2066290359952982,144,720,540965.6764146991,39920.0,0
AL011976,UNNAMED,1976,5,23,18,0,,SS,29.8,-84.0,40.0,998.0,242.12667734383288,52.9978594689994,0.6793310990281736,0.732443789316449,144,1080,540965.6764146991,39920.0,0
AL011976,UNNAMED,1976,5,24,0,0,,SS,31.0,-82.0,40.0,998.0,233.73507127140493,54.807256757150526,-0.3837055408682919,0.12655621970167436,145,0,425066.114781728,39920.0,0
AL011976,UNNAMED,1976,5,24,6,0,,SS,31.8,-80.0,40.0,998.0,209.86706661238603,64.47978775867492,-0.041362129370028575,0.3724103406632976,145,360,425066.114781728,39920.0,0
AL011976,UNNAMED,1976,5,24,12,0,,SS,32.8,-78.0,45.0,996.0,218.57877139145697,58.983211362023695,-0.842892654680783,-0.5050444194333696,145,720,425066.114781728,44820.0,0
AL011976,UNNAMED,1976,5,24,18,0,,SS,33.5,-76.0,45.0,994.0,202.091059156505,66.86440086216032,0.7181079959204952,-0.4931590069032529,145,1080,425066.114781728,44730.0,0
AL011976,UNNAMED,1976,5,25,0,0,,SS,34.0,-74.0,45.0,994.0,193.42587445398948,72.78475105194764,0.09085267246921812,0.521223829709637,146,0,334740.57610259124,44730.0,0
AL011976,UNNAMED,1976,5,25,6,0,,SS,34.8,-72.0,45.0,996.0,204.1858762850475,63.676989393311075,0.23224808437217032,0.06094593323079311,146,360,334740.57610259124,44820.0,0
AL011976,UNNAMED,1976,5,25,12,0,,SS,35.5,-69.5,40.0,998.0,240.6679713004361,70.45840590894817,-0.7498089848287544,0.3038056127742019,146,720,334740.57610259124,39920.0,0
AL011976,UNNAMED,1976,5,25,18,0,,SS,36.0,-67.0,40.0,998.0,232.8168773943536,75.48677415825875,0.513513138382707,-0.8484866238458236,146,1080,334740.57610259124,39920.0,0
AL071976,BELLE,1976,8,6,12,0,,TD,26.3,-73.0,25.0,1012.0,38.78948633396067,-30.990404111705423,-0.6770599851166279,0.6224120392834251,219,720,3.6126603660681713,25300.0,0
AL071976,BELLE,1976,8,6,18,0,,TD,26.0,-73.4,30.0,1009.0,52.003690120518094,-129.6385760737781,-0.31610410426755436,0.6939550314415623,219,1080,3.6126603660681713,30270.0,0
AL071976,BELLE,1976,8,7,0,0,,TS,25.6,-73.2,40.0,1005.0,48.641771791075165,155.60402291980864,-0.26443747785210525,0.36464989960012767,220,0,3.3534846525490236,40200.0,0
AL071976,BELLE,1976,8,7,6,0,,TS,26.0,-73.2,45.0,1000.0,44.313975920451774,0.0,-0.44767064940943563,0.6173219419842347,220,360,3.3534846525490236,45000.0,0
AL071976,BELLE,1976,8,7,12,0,,TS,26.2,-73.7,55.0,993.0,54.70471209492984,-65.99620424117744,-0.11130940609160547,0.868779535950418,220,720,3.3534846525490236,54615.0,0
AL071976,BELLE,1976,8,7,18,0,,HU,26.6,-74.2,70.0,985.0,66.7297407992679,-48.27307503659509,0.36206340514044993,0.9264061295461069,220,1080,3.3534846525490236,68950.0,0
AL071976,BELLE,1976,8,8,0,0,,HU,26.9,-74.6,80.0,972.0,51.84666176644453,-50.03488275618793,0.6845529934492756,0.7023416172257317,221,0,3.1198277057413635,77760.0,0
AL071976,BELLE,1976,8,8,6,0,,HU,27.4,-75.1,90.0,962.0,74.33565944280883,-41.700827789831315,0.7332557741585186,0.22539624696083693,221,360,3.1198277057413635,86580.0,0
AL071976,BELLE,1976,8,8,12,0,,HU,28.1,-75.1,95.0,959.0,77.57080750659713,0.0,0.1657959629426878,0.050964191657986255,221,720,3.1198277057413635,91105.0,0
AL071976,BELLE,1976,8,8,18,0,,HU,29.5,-75.3,100.0,958.0,156.3890328131552,-7.124091747740378,-0.9364955719309553,-0.09228301708134155,221,1080,3.1198277057413635,95800.0,0
AL071976,BELLE,1976,8,9,0,0,,HU,30.9,-75.3,105.0,957.0,155.19818683671542,0.0,-0.4909630572720025,-0.04837988940740048,222,0,2.9089080720046003,100485.0,0
AL071976,BELLE,1976,8,9,6,0,,HU,32.5,-75.2,105.0,959.0,177.66363501023034,3.0325184688365843,0.8665624115195194,0.17405893415898302,222,360,2.9089080720046003,100695.0,0
AL071976,BELLE,1976,8,9,12,0,,HU,34.4,-74.7,95.0,963.0,215.7994634944527,12.303021668242655,0.12015903985139754,0.10084424254488848,222,720,2.9089080720046003,91485.0,0
AL071976,BELLE,1976,8,9,18,0,,HU,36.6,-74.2,90.0,970.0,248.26806163838916,10.38392702181819,-0.3242640892388634,-0.8296895946886402,222,1080,2.9089080720046003,87300.0,0
AL071976,BELLE,1976,8,10,0,0,,HU,38.8,-73.8,80.0,977.0,246.71388656892088,8.098594012107029,-0.02445143848786493,0.8912745328241171,223,0,2.718281828459045,78160.0,0
AL071976,BELLE,1976,8,10,6,0,,TS,41.0,-73.2,60.0,983.0,249.60092812837058,11.67121274040518,0.09312166576896565,-0.12841147309777834,223,360,2.718281828459045,58980.0,0
AL071976,BELLE,1976,8,10,12,0,,TS,42.6,-72.4,35.0,992.0,189.73884914602277,20.246789696865164,0.9722085694858588,-0.14034745713773158,223,720,2.718281828459045,34720.0,0
AL141976,UNNAMED,1976,9,13,18,0,,SD,28.7,-81.5,15.0,1016.0,77.57758793043777,0.0,-0.4061516000871503,-0.07449858165392281,257,1080,1.0179367430885604,15240.0,0
AL141976,UNNAMED,1976,9,14,0,0,,SD,29.5,-81.5,20.0,1015.0,88.66994080703256,0.0,-0.9255895203255468,-0.16977676917483986,258,0,1.0281671774377144,20300.0,0
AL141976,UNNAMED,1976,9,14,6,0,,SD,30.2,-81.5,25.0,1014.0,77.59494783598308,0.0,-0.9223046546831695,-0.16917424087942431,258,360,1.0281671774377144,25350.0,0
AL141976,UNNAMED,1976,9,14,12,0,,SS,31.0,-81.2,35.0,1013.0,93.23962991707737,17.89635397920471,-0.35811609978083675,-0.18708093947799348,258,720,1.0281671774377144,35455.0,0
AL141976,UNNAMED,1976,9,14,18,0,,SS,31.6,-81.0,35.0,1012.0,69.19603736986639,15.920367213176954,0.14216128490833313,0.11529200820814511,258,1080,1.0281671774377144,35420.0,0
AL141976,UNNAMED,1976,9,15,0,0,,SS,32.2,-80.8,40.0,1011.0,69.16866903589592,15.821144409951774,0.4491693552926529,0.5449056730484192,259,0,1.0408107741923882,40440.0,0
AL141976,UNNAMED,1976,9,15,6,0,,SS,33.0,-80.4,35.0,1011.0,96.33661600292388,22.832562568834355,0.285339935466387,0.9583344140806033,259,360,1.0408107741923882,35385.0,0
AL141976,UNNAMED,1976,9,15,12,0,,SS,33.8,-80.0,35.0,1011.0,96.2161240847133,22.64257484999169,-0.07584940951306895,0.68292191108372,259,720,1.0408107741923882,35385.0,0
AL141976,UNNAMED,1976,9,15,18,0,,SD,34.6,-79.5,30.0,1012.0,99.99282985456982,27.303044775213028,0.024349876828285606,-0.034793928653825794,259,1080,1.0408107741923882,30360.0,0
AL141976,UNNAMED,1976,9,16,0,0,,SD,35.0,-79.0,30.0,1012.0,63.738548855720445,45.734825099538966,0.38363923178794845,-0.19016134804424067,260,0,1.0559538106835429,30360.0,0
AL141976,UNNAMED,1976,9,16,6,0,,SD,35.5,-78.9,25.0,1012.0,56.21417513325118,9.288253716049175,0.7571057383003847,-0.28513552061373326,260,360,1.0559538106835429,25300.0,0
AL141976,UNNAMED,1976,9,16,12,0,,SD,36.0,-78.8,20.0,1013.0,56.20964637096559,9.230583121626472,0.9583983010143492,-0.25514307897677757,260,720,1.0559538106835429,20260.0,0
AL141976,UNNAMED,1976,9,16,18,0,,SD,36.5,-78.4,15.0,1013.0,66.11130999542254,32.82449246514913,0.9226248292635453,0.12984522917717045,260,1080,1.0559538106835429,15195.0,0
AL141976,UNNAMED,1976,9,17,0,0,,SD,37.0,-78.0,15.0,1014.0,65.99021585007988,32.6530046190323,0.5520290014147397,0.33076473615193114,261,0,1.0737005192985216,15210.0,0
AL171976,GLORIA,1976,9,26,18,0,,TD,23.7,-58.1,20.0,1007.0,78.19572852802979,-7.494299657528184,-0.019277683438576193,0.9902979036775517,270,1080,1.3786587566901287,20140.0,0
AL171976,GLORIA,1976,9,27,0,0,,TD,24.3,-58.2,25.0,1005.0,67.22939228759665,-8.684879032689029,0.059514356445288026,0.7373807675256747,271,0,1.4333294145603401,25125.0,0
AL171976,GLORIA,1976,9,27,6,0,,TD,24.9,-58.1,30.0,1001.0,67.22737245226624,8.643513298252278,-0.004489025646036615,0.23060201714533182,271,360,1.4333294145603401,30030.0,0
AL171976,GLORIA,1976,9,27,12,0,,TS,25.7,-58.0,35.0,997.0,89.19221856590654,6.461558889918039,0.0640381303120063,-0.5334924967304546,271,720,1.4333294145603401,34895.0,0
AL171976,GLORIA,1976,9,27,18,0,,TS,26.3,-58.0,45.0,994.0,66.47279931936048,0.0,0.10960730626007062,-0.9131227784397297,271,1080,1.4333294145603401,44730.0,0
AL171976,GLORIA,1976,9,28,0,0,,TS,27.0,-58.0,55.0,993.0,77.5586330118079,0.0,0.11398101268723897,-0.9495595005992866,272,0,1.4934832018592537,54615.0,0
AL171976,GLORIA,1976,9,28,6,0,,TS,27.5,-58.2,60.0,992.0,58.837762002484716,-19.626308475144114,-0.05625307534463738,-0.6969736102488333,272,360,1.4934832018592537,59520.0,0
AL171976,GLORIA,1976,9,28,12,0,,TS,27.8,-58.6,60.0,992.0,51.60558453478028,-49.80192662554867,-0.2111328615254618,-0.4050182685435485,272,720,1.4934832018592537,59520.0,0
AL171976,GLORIA,1976,9,28,18,0,,TS,28.2,-59.0,60.0,991.0,59.27013012789843,-41.498109855216306,-0.05726461634058982,-0.04728763182068631,272,1080,1.4934832018592537,59460.0,0
AL171976,GLORIA,1976,9,29,0,0,,TS,28.6,-59.5,60.0,988.0,66.0755408616588,-47.74455204521524,0.31416665151869433,0.06050532442680883,273,0,1.5596234976067807,59280.0,0
AL171976,GLORIA,1976,9,29,6,0,,HU,29.1,-59.8,65.0,984.0,62.67334386614174,-27.772947056482376,0.7305783399490353,-0.08049675601638151,273,360,1.5596234976067807,63960.0,0
AL171976,GLORIA,1976,9,29,12,0,,HU,29.7,-60.2,65.0,979.0,77.00838644525682,-30.17756909916823,0.8636951817459849,-0.4828201745539819,273,720,1.5596234976067807,63635.0,0
AL171976,GLORIA,1976,9,29,18,0,,HU,30.2,-60.3,70.0,973.0,56.26017815840009,-9.855115877316704,0.7687170398753861,-0.5369729159209,273,1080,1.5596234976067807,68110.0,0
AL171976,GLORIA,1976,9,30,0,0,,HU,31.1,-60.2,80.0,970.0,100.23645485534034,5.461868844761853,0.2711988389327345,-0.1516047252777774,274,0,1.632316219955379,77600.0,0
AL171976,GLORIA,1976,9,30,6,0,,HU,32.2,-59.8,85.0,971.0,127.73309333177107,17.17440987475931,-0.7019216025161009,0.0773392925723854,274,360,1.632316219955379,82535.0,0
AL171976,GLORIA,1976,9,30,12,0,,HU,33.1,-58.8,90.0,977.0,136.98003543313803,42.95993885009317,-0.62517703869638,-0.7722543304470733,274,720,1.632316219955379,87930.0,0
AL171976,GLORIA,1976,9,30,18,0,,HU,34.0,-57.5,90.0,981.0,156.65058323968103,50.05732324798298,0.30718483227218285,-0.4307736848669967,274,1080,1.632316219955379,88290.0,0
AL171976,GLORIA,1976,10,1,0,0,,HU,34.7,-56.1,90.0,985.0,150.3985415619461,58.52290774804253,-0.12794495877740542,-0.06159436890391354,275,0,1.7121977475193906,88650.0,0
AL171976,GLORIA,1976,10,1,6,0,,HU,35.3,-54.8,85.0,988.0,136.06601622709334,60.340344448858346,0.11962890715007038,-0.6654504128058798,275,360,1.7121977475193906,83980.0,0
AL171976,GLORIA,1976,10,1,12,0,,HU,35.7,-53.7,80.0,990.0,109.22396999917004,65.7076381782054,0.8709179638629382,-0.2626696671972646,275,720,1.7121977475193906,79200.0,0
AL171976,GLORIA,1976,10,1,18,0,,HU,36.1,-52.6,75.0,992.0,108.77103274094218,65.59668255571344,0.6913367015836533,0.7219778464992769,275,1080,1.7121977475193906,74400.0,0
AL171976,GLORIA,1976,10,2,0,0,,HU,36.4,-51.7,70.0,993.0,87.47193095718066,67.365553742077,-0.13087413252499916,0.9543887134265608,276,0,1.7999840032472685,69510.0,0
AL171976,GLORIA,1976,10,2,6,0,,TS,36.6,-50.8,60.0,994.0,83.63020767912131,74.34326364418378,-0.766549887756726,0.45379873587820896,276,360,1.7999840032472685,59640.0,0
AL171976,GLORIA,1976,10,2,12,0,,TS,36.8,-49.9,60.0,995.0,83.43001713237594,74.30362741234734,-0.7310733838237599,-0.27976355468313086,276,720,1.7999840032472685,59700.0,0
AL171976,GLORIA,1976,10,2,18,0,,TS,36.9,-49.0,55.0,996.0,81.03078940017684,81.8586938175043,-0.21544580498710417,-0.6835898371704041,276,1080,1.7999840032472685,54780.0,0
AL171976,GLORIA,1976,10,3,0,0,,TS,36.8,-48.3,50.0,997.0,63.40885433402823,99.86946079758586,0.3009912579291578,-0.7225926942024026,277,0,1.8964808793049515,49850.0,0
AL171976,GLORIA,1976,10,3,6,0,,TS,36.4,-47.6,45.0,998.0,76.76677269726882,125.11614940674082,0.8561840246123045,-0.44151417970304635,277,360,1.8964808793049515,44910.0,0
AL171976,GLORIA,1976,10,3,12,0,,TS,36.2,-46.9,40.0,999.0,66.67624738698994,109.23409730895754,0.9725370655699065,0.22145380289889643,277,720,1.8964808793049515,39960.0,0
AL171976,GLORIA,1976,10,3,18,0,,TS,35.8,-45.8,40.0,1001.0,108.65716700690633,113.78477809999912,0.2313510048752898,0.9178798233444839,277,1080,1.8964808793049515,40040.0,0
AL171976,GLORIA,1976,10,4,0,0,,TS,35.7,-44.6,35.0,1002.0,109.10182909214981,95.48614731540268,-0.7415703073954542,0.5268462138367321,278,0,2.0025962113905393,35070.0,0
AL171976,GLORIA,1976,10,4,6,0,,TD,36.0,-43.0,30.0,1003.0,148.31613937692356,76.5629814619137,-0.5505496337131487,-0.8249366005671339,278,360,2.0025962113905393,30090.0,0
AL171976,GLORIA,1976,10,4,12,0,,TD,36.5,-41.4,30.0,1005.0,154.1342138468726,68.43101131915245,0.7897503654019823,-0.4943588974228069,278,720,2.0025962113905393,30150.0,0
AL171976,GLORIA,1976,10,4,18,0,,TD,37.4,-38.7,30.0,1006.0,260.39124535663797,66.6384047220294,-0.1589914577371541,0.24809890990760394,278,1080,2.0025962113905393,30180.0,0
AL171976,GLORIA,1976,10,5,0,0,,EX,39.0,-35.0,30.0,1008.0,369.52176880493477,60.142551966001896,-0.8709743778880878,0.41268048134719476,279,0,2.11935354612762,30240.0,0
AL051977,ANITA,1977,8,29,18,0,,TD,27.0,-88.9,25.0,1010.0,50.87070484791309,-77.30620527582306,0.567601416672885,-0.7697295292649939,241,1080,1.1735108709918103,25250.0,0
AL051977,ANITA,1977,8,30,0,0,,TD,26.9,-89.4,30.0,1009.0,50.87070484791309,-102.46718710020878,0.13238084754879728,-0.9717879703566423,242,0,1.1439011071755734,30270.0,0
AL051977,ANITA,1977,8,30,6,0,,TS,26.8,-89.8,40.0,1006.0,41.269687208872995,-105.48347918508561,-0.2603164206665273,-0.9607076470914703,242,360,1.1439011071755734,40240.0,0
AL051977,ANITA,1977,8,30,12,0,,TS,26.7,-90.3,50.0,1003.0,50.95588692123289,-102.44623041488443,-0.6922508225449615,-0.721648310771263,242,720,1.1439011071755734,50150.0,0
AL051977,ANITA,1977,8,30,18,0,,HU,26.5,-90.6,65.0,997.0,37.20106588523115,-126.49293349972875,-0.8565458037334877,-0.4748375292798717,242,1080,1.1439011071755734,64805.0,0
AL051977,ANITA,1977,8,31,0,0,,HU,26.4,-91.0,70.0,991.0,41.40322292605126,-105.43233396477373,-0.9489100464123319,-0.10114230266649854,243,0,1.1175190687418637,69370.0,0
AL051977,ANITA,1977,8,31,6,0,,HU,26.3,-91.4,75.0,988.0,41.43632042803922,-105.41971454802145,-0.8802662967465061,0.2663422927423889,243,360,1.1175190687418637,74100.0,0
AL051977,ANITA,1977,8,31,12,0,,HU,26.2,-91.8,75.0,986.0,41.46930311176518,-105.40716142799253,-0.6733889959611618,0.5601026031800853,243,720,1.1175190687418637,73950.0,0
AL051977,ANITA,1977,8,31,18,0,,HU,26.1,-92.3,80.0,985.0,51.20792958154771,-102.38469316546075,-0.303083092844515,0.7655180395889942,243,1080,1.1175190687418637,78800.0,0
AL051977,ANITA,1977,9,1,0,0,,HU,25.9,-92.8,80.0,979.0,54.74341024398887,-113.76592392012377,0.08517864375541287,0.6889188524766423,244,0,1.0941742837052104,78320.0,0
AL051977,ANITA,1977,9,1,6,0,,HU,25.8,-93.7,85.0,972.0,90.8975233434426,-96.8042324446115,0.5282889321702913,0.3222849496155272,244,360,1.0941742837052104,82620.0,0
AL051977,ANITA,1977,9,1,12,0,,HU,25.5,-94.7,90.0,963.0,105.76927485726405,-108.09674839696665,0.3229654813014276,-0.156895504973361,244,720,1.0941742837052104,86670.0,0
AL051977,ANITA,1977,9,1,18,0,,HU,25.2,-95.5,110.0,945.0,87.11753218888045,-112.25359210993169,0.021050540727574507,-0.06382632487983483,244,1080,1.0941742837052104,103950.0,0
AL051977,ANITA,1977,9,2,0,0,,HU,24.6,-96.2,140.0,931.0,97.05073917583793,-133.0738053046471,0.18906073318749983,0.4713968452344843,245,0,1.0737005192985216,130340.0,0
AL051977,ANITA,1977,9,2,6,0,,HU,24.2,-97.1,150.0,926.0,101.47417639234867,-115.7018716971406,0.7698589159499963,0.22920953732104998,245,360,1.0737005192985216,138900.0,0
AL051977,ANITA,1977,9,2,12,0,,HU,23.7,-98.0,120.0,940.0,107.04878016126386,-120.96937448075187,0.8114931444024284,-0.5679264421514207,245,720,1.0737005192985216,112800.0,0
